timestamp,Robin_office_Shirlene,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed
19-Feb-16,29.5,7.5,,7.1,,,1011.8,190,6.7
19-Feb-16,30.5,7.8,,7.4,,,1010.8,190,6.7
19-Feb-16,36.5,8.3,,7.7,,,1010.5,200,7.7
19-Feb-16,40.5,8.4,,8.2,,,1010,210,7.7
19-Feb-16,40,8.8,,8.6,,,1009.1,200,6.2
19-Feb-16,40.5,9.3,,8.9,,2,1008.9,220,5.7
19-Feb-16,41.5,9.6,,8.8,,,1008.9,230,7.2
19-Feb-16,39.5,9.6,,8.4,,,1008.3,230,5.7
19-Feb-16,41,9.5,,7.8,,,1008.5,250,8.2
19-Feb-16,40.5,8.8,,7.2,,,1008.7,250,7.7
19-Feb-16,39,8.7,,6.7,,,1009.1,260,5.7
19-Feb-16,38.5,8.4,,6.3,,,1009.9,250,6.7
19-Feb-16,36,8.8,,6.4,,,1009.8,240,6.7
19-Feb-16,35.5,9.1,,6.9,,,1010,230,5.7
19-Feb-16,33,10.2,,7.1,,,1010.4,250,7.2
19-Feb-16,31,10.4,,6.5,,,1011,260,8.2
20-Feb-16,26,11.3,,5.3,,,1010.9,250,9.8
20-Feb-16,30,11.2,,6.7,,-1,1010.6,250,9.3
20-Feb-16,27.5,11,,8.7,,,1009.7,230,7.2
20-Feb-16,25.5,10.7,,9.9,,,1009,230,7.7
20-Feb-16,24.5,10.9,,10.5,,,1008.5,230,8.2
20-Feb-16,24,11.1,,10.8,,,1008.2,240,9.3
20-Feb-16,24.5,11.8,,10.9,,,1007.8,250,9.8
20-Feb-16,26,11.8,,10.6,,,1008.2,260,10.3
20-Feb-16,26.5,11.8,,10.4,,,1008.5,260,11.8
20-Feb-16,25.5,12,,10.1,,,1008.7,250,13.9
20-Feb-16,25,11.8,,9.9,,,1009.6,260,11.3
20-Feb-16,22.5,12,,9.8,,,1010.1,260,10.3
20-Feb-16,22.5,11.9,,9.8,,,1010.3,250,9.3
20-Feb-16,22.5,12,,9.6,,-1,1010.8,250,10.3
20-Feb-16,23,12,,9.7,,,1011.4,250,10.8
20-Feb-16,22.5,11.7,,9.8,,,1011.9,250,8.2
20-Feb-16,22.5,11.4,,9.9,,,1011.4,250,8.2
20-Feb-16,24.5,11.5,,10,,,1011.6,250,9.8
20-Feb-16,23.5,11.2,,10.7,,,1011.5,240,7.7
20-Feb-16,24,11.3,,10.7,,,1011.3,240,8.8
20-Feb-16,22.5,11.5,,10.5,,,1011.2,240,8.8
20-Feb-16,23,12.1,,10.2,,,1011.6,240,9.3
20-Feb-16,22,12.5,,10.3,,,1011.4,240,8.8
20-Feb-16,22,12.9,,10.2,,,1011.6,250,10.3
21-Feb-16,21.5,13.2,,10.5,,,1011.5,250,10.3
21-Feb-16,22.5,13.5,,10.7,,-1,1011.1,240,9.3
21-Feb-16,22.5,14.2,,10.9,,,1010.4,240,11.3
21-Feb-16,22,14.4,,11.7,,,1009.4,230,10.8
21-Feb-16,21.5,14.4,,11.5,,,1009.1,240,11.8
21-Feb-16,20.5,14.4,,11.4,,,1009,240,10.8
21-Feb-16,21,14.3,,11.1,,,1008.5,240,9.8
21-Feb-16,22,13.6,,10.7,,,1008.6,230,7.7
21-Feb-16,21.5,12.8,,10.2,,,1008.7,220,8.2
21-Feb-16,21.5,12.5,,9.8,,,1008.3,230,8.2
21-Feb-16,20.5,12.4,,9.8,,,1008.1,240,9.3
21-Feb-16,21.5,12,,10.1,,,1008.4,230,9.3
21-Feb-16,20.5,11.7,,10.1,,,1008,230,10.3
21-Feb-16,21.5,11.8,,10,,-1,1007.6,240,9.3
21-Feb-16,22.5,11.3,,10.5,,,1007.8,240,8.2
21-Feb-16,23,10.9,,10.5,,,1007.7,240,8.2
21-Feb-16,22,10.8,,10.5,,,1007.4,240,7.2
21-Feb-16,22,10.9,,10.1,,,1007,250,7.2
21-Feb-16,22,10.9,,9.8,,,1007.4,250,6.7
21-Feb-16,21.5,9.1,,8.6,,,1007.7,290,4.6
21-Feb-16,21.5,8.6,,8.5,,,1008,280,3.6
21-Feb-16,21.5,8.3,,8.1,,,1008.5,270,3.1
21-Feb-16,22.5,8.3,,7.3,,,1008.9,260,4.1
21-Feb-16,22.5,8.4,,5.9,,,1009.3,300,4.6
22-Feb-16,26.5,8,,5,,,1009.5,290,3.6
22-Feb-16,21.5,8.1,,4.3,,8,1009.5,280,3.6
22-Feb-16,21.5,8.8,,3.1,,,1009,290,4.6
22-Feb-16,22,8.9,,1.5,,,1009,300,5.7
22-Feb-16,21,8.7,,-0.1,,,1009.3,310,5.7
22-Feb-16,22.5,9.2,,-0.2,,,1009.5,290,3.6
22-Feb-16,23,8.3,,-0.3,,,1009.9,320,3.1
22-Feb-16,27,7.7,,-0.3,,,1010.6,320,2.1
22-Feb-16,31.5,7.4,,0,,,1011.4,280,2.6
22-Feb-16,34.5,7,,-0.3,,,1011.6,280,2.1
22-Feb-16,39,6.9,,0,,,1011.9,280,2.6
22-Feb-16,42,6.2,,-0.4,,,1012.2,290,2.1
22-Feb-16,47,5.5,,-0.5,,,1012.6,300,2.6
22-Feb-16,46.5,5,,-0.3,,0,1012.7,290,2.1
22-Feb-16,46,4.6,,-0.3,,,1013,280,2.6
22-Feb-16,46.5,4.8,,0.3,,,1013.2,280,2.6
22-Feb-16,45.5,4.8,,0.9,,,1013.4,290,2.6
22-Feb-16,46,4.6,,1.1,,,1013.5,280,2.6
22-Feb-16,46,4,,1,,,,260,2.1
22-Feb-16,40.5,2.7,,1.1,,,1014.4,260,2.6
22-Feb-16,37.5,4.3,,1.5,,,1014.7,280,2.6
22-Feb-16,35.5,4.7,,1.7,,,1015.6,280,3.6
22-Feb-16,35,5.6,,1.8,,,1016.4,290,3.1
22-Feb-16,33,7,,2.1,,,1017,300,3.1
23-Feb-16,29.5,7.8,,2.4,,,1017.5,310,4.1
23-Feb-16,25.5,8.1,,2.4,,0,1018,350,3.1
23-Feb-16,22.5,7.7,,2,,,1017.9,360,3.6
23-Feb-16,23,8.3,,1,,,1018.1,350,3.1
23-Feb-16,22.5,8.4,,0.9,,,1018.5,360,3.1
23-Feb-16,23.5,9,0,-0.1,,,1018.8,310,3.1
23-Feb-16,24.5,8.6,,-0.1,,,1019.3,340,2.6
23-Feb-16,28,6.8,0,-0.5,,,1020,350,1.5
23-Feb-16,34,5.7,,-0.4,,,1020.5,10,2.1
23-Feb-16,36.5,5,0,-0.6,,,1020.9,40,1.5
23-Feb-16,38,4.2,0,-0.5,,,1021,40,1.5
23-Feb-16,43,3.4,0,-0.3,,,1021.2,30,1
23-Feb-16,45,2.1,0,-0.2,,,1021.2,10,1
23-Feb-16,47,1.4,0,-0.4,,0,1021.2,20,0.5
23-Feb-16,47.5,0.3,,-0.9,,,1021.3,340,0.5
23-Feb-16,47.5,-0.3,,-1.4,,,1020.9,0,0
23-Feb-16,46.5,-0.4,,-1.3,,,1020.6,40,0.5
23-Feb-16,45,-0.6,,-1.6,,,1020.1,0,0
23-Feb-16,45,-0.6,0,-1.5,,,1019.9,360,1
23-Feb-16,44.5,-0.7,0,-1.4,,,1019.6,360,1
23-Feb-16,39.5,-1.3,,-2,,,1019.2,350,1
23-Feb-16,36,-0.5,,-1.2,,,1019.5,350,1
23-Feb-16,34,1.5,0,-0.7,,,1019.4,50,0.5
23-Feb-16,32.5,3.6,0,0.2,,,1018.9,20,1
24-Feb-16,33.7041,5.3,0,-0.1,,,1018.5,50,1
24-Feb-16,36.4082,6.8,0,-2.4,,0,1018.1,90,1.5
24-Feb-16,36.4082,7.5,,-3.6,,,1017.2,20,2.1
24-Feb-16,36.4082,7.6,,-3.8,,,1016.4,20,3.6
24-Feb-16,36.4082,7.7,,-3.6,,,1015.9,20,2.6
24-Feb-16,36.4082,6.5,,-3.9,,,1015.8,10,2.1
24-Feb-16,36.4082,6.5,,-3.9,,,1015.6,360,2.6
24-Feb-16,36.4082,5.3,0,-3.7,,,1015.8,340,2.1
24-Feb-16,36.4082,4.1,0,-3.2,,,1016.2,340,2.1
24-Feb-16,36.4082,3.2,0,-3.5,,,1016.4,340,2.1
24-Feb-16,36.4082,2.2,0,-3.4,,,1016.5,320,1.5
24-Feb-16,36.4082,1.1,,-3.4,,,1016.7,330,2.1
24-Feb-16,36.4082,1.1,,-3.1,,,1016.6,330,1
24-Feb-16,36.4082,0.3,,-3.1,,0,1016.6,290,1
24-Feb-16,36.4082,-0.5,0,-2.7,,,1016.6,280,1
24-Feb-16,36.4082,-0.3,0,-3,,,1016.5,300,2.1
24-Feb-16,36.4082,-1.5,0,-3.3,,,1016.2,250,1.5
24-Feb-16,36.4082,-1.3,,-2.7,,,1016.1,270,2.1
24-Feb-16,36.4082,-0.6,,-1.9,,,1016.4,270,1.5
24-Feb-16,36.4082,-0.4,,-2,,,1016.4,270,1.5
24-Feb-16,36.4082,-0.5,,-2.2,,,1016.7,270,2.6
24-Feb-16,36.4082,0.3,,-1.6,,,1017,260,2.6
24-Feb-16,36.4082,2,,-0.6,,,1017.4,280,2.6
24-Feb-16,36.4082,3,,-0.1,,,1017.6,320,3.1
25-Feb-16,33.7041,3.3,,-0.2,,,1017.8,300,3.1
25-Feb-16,32.7041,4.5,,0.1,,0,1017.7,310,3.6
25-Feb-16,25,4.9,,-2.4,,,1017.4,330,2.1
25-Feb-16,25.5,5.7,,-3.8,,,1017.1,290,3.6
25-Feb-16,25.5,5.3,,-3.8,,,1016.8,310,3.6
25-Feb-16,24.5,6,,-4.7,,,1016.5,10,3.6
25-Feb-16,26,5.5,,-4.8,,,1016.6,350,2.6
25-Feb-16,31,4.3,,-4.7,,,1016.8,330,2.1
25-Feb-16,36.5,3.3,0,-4.7,,,1016.9,360,1.5
25-Feb-16,37,2.2,,-4.7,,,1016.8,280,1
25-Feb-16,42,2.5,,-4.3,,,1016.8,270,1
25-Feb-16,46.5,1.8,,-2.4,,,1016.8,260,1
25-Feb-16,48.5,1.5,,-2.9,,,1016.2,310,1
25-Feb-16,47.5,0.9,,-2.5,,0,1015.7,0,0
25-Feb-16,51.5,0.8,,-2,,,1015.3,160,0.5
25-Feb-16,51,1.3,,-2.3,,,1014.7,100,1.5
25-Feb-16,49,1,,-1.8,,,1014,120,1.5
25-Feb-16,47.5,1.1,,-2.3,,,1013.2,230,1
25-Feb-16,45.5,0.6,,-2.6,,,1012.5,110,1.5
25-Feb-16,42,1.1,,-2.3,,,1012.2,100,2.1
25-Feb-16,37.5,1.7,,-2.6,,,1011.8,120,3.1
25-Feb-16,35.5,2.1,,-2.4,,,1011.6,120,3.6
25-Feb-16,32.5,3.2,,-2.9,,,1011.6,110,3.1
25-Feb-16,32,4,,-2.7,,,1011.1,120,4.6
26-Feb-16,29,5.8,,-2.2,,,1010.5,130,4.6
26-Feb-16,25,7.2,,-2.3,,0,1009.9,130,5.1
26-Feb-16,24.5,7.8,,-2.8,,,1008.9,110,3.6
26-Feb-16,24.5,7.5,,-1.6,,,1008.2,120,4.6
26-Feb-16,23,6.6,,-1.4,,,1007.6,120,5.1
26-Feb-16,22.5,6.3,,-1.4,,,1007.5,120,6.2
26-Feb-16,24.5,5.6,,-1.2,,,1006.9,110,5.7
26-Feb-16,29.5,4.3,,-1,,,1007.5,110,4.6
26-Feb-16,32.5,5,,-0.3,,,1007.4,100,5.1
26-Feb-16,35,4.9,,0.6,,,1007.3,90,4.1
26-Feb-16,40.5,4.7,,0.5,,,1007.3,90,3.6
26-Feb-16,46,4.6,,0.3,,,1007.4,90,4.1
26-Feb-16,46,4.8,,0.1,,,1007.3,80,3.6
26-Feb-16,46.5,4.8,,0.3,,0,1007.2,60,2.6
26-Feb-16,48,4.3,,0.4,,,1007.3,50,2.6
26-Feb-16,48.5,4,,0.2,,,1007.5,50,2.1
26-Feb-16,49.5,3.6,,-0.2,,,1007.5,40,3.1
26-Feb-16,49,3.4,,-0.6,,,1007.4,40,3.1
26-Feb-16,44,3.4,,-1.1,,,1007.6,40,3.1
26-Feb-16,38.5,3.4,,-1.3,,,1008,50,3.6
26-Feb-16,35.5,3,,-1.3,,,1008.4,50,2.6
26-Feb-16,33,3.9,,-0.4,,,1009.3,50,3.1
26-Feb-16,32,5,,-2,,,1010,60,4.6
26-Feb-16,29.5,5.3,,-1.7,,,1010.4,60,4.6
27-Feb-16,26.5,5.9,,-2.2,,,1010.8,70,5.1
27-Feb-16,29,5.6,,-1.6,,-1,1011.2,50,4.6
27-Feb-16,24,5.9,,-2.5,,,1011.2,60,5.7
27-Feb-16,24,6.1,,-3.9,,,1011.3,60,6.2
27-Feb-16,24.5,5.7,,-3.9,,,1011.7,60,6.7
27-Feb-16,22,5.6,,-3.8,,,1012.1,60,7.2
27-Feb-16,24,5.3,,-3.9,,,1012.6,60,6.2
27-Feb-16,26.5,5,,-4.1,,,1012.9,60,6.7
27-Feb-16,28.5,4.8,,-3.4,,,1013.9,50,6.7
27-Feb-16,25,4,,-2.8,,,1014.6,40,5.1
27-Feb-16,22,3.8,,-2.7,,,1015.2,40,4.6
27-Feb-16,23,3.7,,-2.1,,,1015.7,40,4.6
27-Feb-16,22.5,3.7,,-1.7,,,1015.8,40,5.1
27-Feb-16,23,3.3,,-1.2,,0,1016.1,30,3.6
27-Feb-16,24,3.1,,-1.2,,,1016.4,30,4.6
27-Feb-16,23,3.3,,-1.5,,,1016.8,30,4.6
27-Feb-16,23,2.7,,-1.7,,,1016.9,30,3.6
27-Feb-16,23.5,2.7,,-1.8,,,1017.1,30,4.1
27-Feb-16,23.5,2.8,,-1.7,,,1017.7,30,4.6
27-Feb-16,26,2.8,,-1.1,,,1018.1,30,5.1
27-Feb-16,29,3.2,,-0.7,,,1018.9,30,4.6
27-Feb-16,27.5,3.8,,-0.3,,,1020,30,4.6
27-Feb-16,27.5,4.2,,-0.2,,,1020.7,30,5.1
27-Feb-16,23.5,5.1,,0.4,,,1021.2,40,5.7
28-Feb-16,22,6.1,,0.2,,,1021.6,50,5.7
28-Feb-16,21,6.8,,-0.4,,0,1021.8,40,6.7
28-Feb-16,22.5,7.6,,-1.5,,,1021.5,50,6.7
28-Feb-16,23.5,7.6,,-4,,,1021.6,50,7.7
28-Feb-16,21.5,7.4,,-2.5,,,1021.9,20,5.7
28-Feb-16,21.5,7,,-3.4,,,1022.3,40,7.2
28-Feb-16,21,6.7,,-3.7,,,1022.7,50,6.7
28-Feb-16,21,5.9,,-3.3,,,1023.7,50,4.6
28-Feb-16,21.5,4.9,,-2.5,,,1024.7,40,3.6
28-Feb-16,21.5,4.4,,-1.9,,,1025.1,50,3.6
28-Feb-16,21,4.3,,-1.1,,,1025.8,40,4.1
28-Feb-16,22,4.6,,-1,,,1026.2,50,3.6
28-Feb-16,22,4.8,,-1,,,1026.5,40,3.6
28-Feb-16,21,3.8,,-0.8,,0,1026.3,20,2.1
28-Feb-16,21.5,3,,-0.4,,,1026.5,360,2.6
28-Feb-16,22.5,2,0,-0.3,,,1026.5,10,2.6
28-Feb-16,23.5,1.4,0,-0.5,,,1026.4,20,2.6
28-Feb-16,23.5,0.8,0,-0.6,,,1026.2,20,1.5
28-Feb-16,24,1.2,,0,,,1026.7,360,2.6
28-Feb-16,25.5,0.9,,-0.3,,,1027.1,10,1.5
28-Feb-16,25,0.6,,-0.5,,,1027.5,30,1.5
28-Feb-16,23,1.4,,-0.4,,,1028,10,1.5
28-Feb-16,22,4.4,0,0.3,,,1027.9,30,2.1
28-Feb-16,20.5,6.3,0,-0.4,,,1028,50,3.1
29-Feb-16,26,7.5,0,-0.8,,,1027.6,70,3.1
29-Feb-16,20.5,7.7,,-1.3,,0,1027.6,100,2.1
29-Feb-16,19.5,8.4,,-1.2,,,1027,110,2.6
29-Feb-16,22,8.6,,-1.4,,,1026.4,150,1
29-Feb-16,22.5,9.2,0,-1.8,,,1026.2,300,1
29-Feb-16,20,8.1,,-1.8,,,1026.5,310,1.5
29-Feb-16,24.5,7.8,,-1.7,,,1026.3,280,0.5
29-Feb-16,28,7.2,,-1.4,,,1025.9,170,2.1
29-Feb-16,32.5,7.2,,-1.5,,,1025.5,160,2.6
29-Feb-16,38,6.6,,-0.9,,,1025.6,180,3.6
29-Feb-16,39,6.4,,-0.2,,,1025.2,190,3.6
29-Feb-16,42,5.9,,0.9,,,1025,210,4.6
29-Feb-16,45,5.5,,0.6,,,1024.5,200,4.1
29-Feb-16,48,5.2,,1,,-1,1024,220,5.7
29-Feb-16,49,4.6,,2.5,,,1023,190,4.1
29-Feb-16,46.5,4.5,,3,,,1021.6,190,5.1
29-Feb-16,47.5,4.5,,3.9,,,1020,180,5.1
29-Feb-16,46,5,,4.7,,,1018.4,190,5.1
29-Feb-16,43,5.9,,5.7,,,1016.9,190,6.7
29-Feb-16,41.5,6.5,,6.2,,,1015.8,190,6.2
29-Feb-16,38.5,7.1,,6.7,,,1014.3,180,5.7
29-Feb-16,38,8,,7.7,,,1013.2,190,5.7
29-Feb-16,39,8.9,,8.6,,,1011.7,190,6.7
29-Feb-16,36.5,9.8,,9.5,,,1010.5,210,8.2
01-Mar-16,29,10.1,,9.7,,,1009.6,210,8.2
01-Mar-16,24.5,10.4,,10,,40,1008.6,210,7.7
01-Mar-16,23.5,11.5,,10.5,,,1007.6,230,8.2
01-Mar-16,23,12.4,,10.4,,,1007,240,8.8
01-Mar-16,23.5,12.7,,10.2,,,1007,260,6.7
01-Mar-16,24,12.5,,9.6,,,1006.4,250,8.2
01-Mar-16,25.5,11.6,,8.3,,,1006.4,260,9.8
01-Mar-16,29.5,10.5,,7,,,1006.2,260,8.8
01-Mar-16,34.5,9.9,,5.6,,,1005.9,250,10.3
01-Mar-16,36.5,9.6,,5.6,,,1005.4,250,9.3
01-Mar-16,39,9.6,,5.5,,,1005.2,230,9.3
01-Mar-16,44.5,9,,5.6,,,1004.6,240,9.3
01-Mar-16,48,8.7,,5.4,,,1003.9,240,6.7
01-Mar-16,49,7.7,,4.8,,-1,1003.6,240,7.7
01-Mar-16,51,7.8,,4.9,,,1002.5,230,7.2
01-Mar-16,50.5,7.2,,5.1,,,1002,250,9.8
01-Mar-16,49.5,5.5,,3.3,,,1001.9,260,5.7
01-Mar-16,47.5,5.3,,3.2,,,1001.9,270,4.1
01-Mar-16,44,4.5,,1,,,1001.6,260,7.2
01-Mar-16,40.5,4.4,,0.7,,,1001.4,260,8.8
01-Mar-16,40,4,0,0.1,,,1000.7,250,8.2
01-Mar-16,35.5,4.5,,1.3,,,999.6,220,6.2
01-Mar-16,32,4.9,,2.6,,,998.8,250,10.3
01-Mar-16,32,4.8,,3.1,,,997.8,240,10.8
02-Mar-16,31,3.5,,2.7,,,996.6,250,7.7
02-Mar-16,28.5,4.9,,2.3,,30,994.7,250,11.3
02-Mar-16,24,4.7,,2,,,995.2,280,13.4
02-Mar-16,23,6.1,,0.8,,,995.8,290,9.8
02-Mar-16,22.5,6.9,,-1.3,,,996.9,300,12.4
02-Mar-16,23,5.4,,1,,,998.6,290,7.7
02-Mar-16,24.5,5.5,,1.6,,,999,280,6.2
02-Mar-16,29.5,5,,1.3,,,999.5,270,4.1
02-Mar-16,33,5.5,,0.8,,,999.6,260,6.7
02-Mar-16,36,5.1,,2.1,,,999.8,270,7.7
02-Mar-16,37.5,5.4,,2.6,,,999.9,270,6.7
02-Mar-16,42.5,5.9,,2.4,,,1000,270,6.2
02-Mar-16,45,6.3,,2.3,,,999.8,270,7.2
02-Mar-16,46,6.5,,2.5,,-1,999.8,290,8.2
02-Mar-16,48.5,6.7,,2.2,,,999.6,280,9.3
02-Mar-16,47.5,6.1,,2.9,,,1000,290,7.7
02-Mar-16,46,6.1,,2.4,,,1000.3,300,8.8
02-Mar-16,44.5,5.2,,-0.3,,,1002,310,9.3
02-Mar-16,43,4.8,,0.5,,,1003.3,330,6.7
02-Mar-16,42,4.3,,0.3,,,1004.6,330,4.6
02-Mar-16,39,3.4,,0.1,,,1005.9,300,4.6
02-Mar-16,37,3.5,0,-0.2,,,1006.8,290,5.1
02-Mar-16,36.5,4.6,0,0.1,,,1007.2,310,4.6
02-Mar-16,35,6.6,0,1,,,1007.7,310,4.6
03-Mar-16,33,6.9,0,0,,,1007.7,290,4.1
03-Mar-16,30,8.2,,-1,,0,1007.3,270,3.6
03-Mar-16,23.5,8.8,,0.5,,,1006.5,260,4.1
03-Mar-16,22.5,8.3,,1.9,,,1006.1,260,5.7
03-Mar-16,23.5,8.2,,3.3,,,1005.6,250,4.6
03-Mar-16,23.5,8.3,,2.9,,,1005,230,3.6
03-Mar-16,25,7.9,,3.9,,,1004,210,3.1
03-Mar-16,34.5,7.4,,3.3,,,1003.7,200,4.1
03-Mar-16,37.5,6.9,,3.2,,,1002.4,170,4.6
03-Mar-16,36.5,6.7,,3,,,1001.3,170,4.6
03-Mar-16,40,6.6,,3.7,,,999.8,170,4.6
03-Mar-16,42.5,6.7,,4.4,,,997.6,160,6.2
03-Mar-16,44.5,6.8,,5.7,,,995.4,170,7.2
03-Mar-16,43,6.8,,6.3,,4,993.3,170,7.2
03-Mar-16,46.5,7.2,,6.8,,,991.9,200,5.1
03-Mar-16,47,6.7,,5.4,,,991.3,260,8.2
03-Mar-16,45.5,5.5,,1.9,,,991.5,280,7.2
03-Mar-16,44.5,4.7,,1.5,,,991.3,290,5.1
03-Mar-16,42,3.7,0,0.8,,,991,280,4.1
03-Mar-16,37,1.9,0,0.2,,,991.4,260,4.1
03-Mar-16,37,2.2,0,-0.1,,,991.7,230,4.1
03-Mar-16,35.5,2.7,0,0.2,,,991.5,250,4.6
03-Mar-16,34.5,4.3,0,0.5,,,991.6,250,5.1
03-Mar-16,31,5.5,0,0.1,,,991.4,250,5.1
04-Mar-16,30,5.9,0,-1.8,,,991.3,260,5.7
04-Mar-16,24.5,7.3,,-0.8,,0,991,240,6.7
04-Mar-16,23,6.8,,-1.5,,,990.6,250,7.2
04-Mar-16,23,7.8,,-0.8,,,990.3,220,6.7
04-Mar-16,22.5,7.3,,-1.8,,,990.2,220,5.7
04-Mar-16,24,6.8,,-0.8,,,990.4,210,6.2
04-Mar-16,24.5,5.6,,-0.4,,,990.8,200,4.1
04-Mar-16,27.5,4.8,,-0.2,,,991.4,190,2.6
04-Mar-16,33.5,4.6,,0.8,,,992,170,3.1
04-Mar-16,33.5,4.5,,-1,,,992.7,270,4.1
04-Mar-16,41,2.9,,0.4,,,992.9,330,2.1
04-Mar-16,43,2.2,0,0.5,,,993.5,10,2.6
04-Mar-16,43.5,1.5,0,0.1,,,994.1,30,1.5
04-Mar-16,44.5,1,,-0.1,,0,994.6,30,1.5
04-Mar-16,43.5,0.5,,-0.3,,,995.4,340,1.5
04-Mar-16,45.5,-0.1,0,-0.8,,,995.5,300,1
04-Mar-16,47.5,-0.6,0,-1.2,,,995.6,320,0.5
04-Mar-16,45.5,-0.6,,-1.2,,,996.1,310,1
04-Mar-16,41,-0.2,,-0.9,,,996.8,300,2.1
04-Mar-16,40,-0.2,,-0.9,,,997.1,310,1
04-Mar-16,37.5,0,,-0.7,,,997.9,310,1.5
04-Mar-16,33.5,0.6,,-0.4,,,998.8,320,3.1
04-Mar-16,31.5,1.5,,0.5,,,999.3,310,3.1
04-Mar-16,32,2.8,,1.8,,,999.7,330,3.6
05-Mar-16,26.5,4.5,,2.5,,,999.9,340,4.6
05-Mar-16,30.5,5.6,,2.2,,2,1000.3,360,4.6
05-Mar-16,24,6.3,,1.2,,,1000.5,350,4.6
05-Mar-16,23,3.8,,1.2,,,1001.4,360,7.2
05-Mar-16,24,4.4,,2.1,,,1001.8,360,6.7
05-Mar-16,22.5,4.6,,2.1,,,1002,350,3.1
05-Mar-16,22.5,4.8,,2.1,,,1002.4,310,3.1
05-Mar-16,24.5,4.6,,2,,,1003,310,2.6
05-Mar-16,25.5,3.8,,1.5,,,1004,360,5.7
05-Mar-16,23.5,3.5,,1.7,,,1004.5,310,2.6
05-Mar-16,22,3.4,0,1.2,,,1004.9,320,3.1
05-Mar-16,23,3.3,0,0.9,,,1005.4,330,4.1
05-Mar-16,23.5,2.8,0,0.7,,,1005.7,310,4.1
05-Mar-16,23.5,2.5,0,0.5,,-1,1005.9,320,3.1
05-Mar-16,23.5,2.1,0,0.3,,,1006.1,310,3.6
05-Mar-16,24,1.9,0,0.1,,,1006.2,310,4.1
05-Mar-16,25.5,1.4,0,-0.2,,,1006.5,300,4.6
05-Mar-16,24.5,1.2,0,-0.1,,,1006.6,310,3.6
05-Mar-16,22.5,0.8,0,-0.3,,,1006.7,290,3.6
05-Mar-16,22,0.6,0,-0.4,,,1006.8,290,3.1
05-Mar-16,22.5,0.6,0,-0.3,,,1007.2,290,3.1
05-Mar-16,23,1.4,0,0.2,,,1007.3,280,3.6
05-Mar-16,21.5,2.7,,0.8,,,1007.5,310,3.6
05-Mar-16,22,3.9,,1,,,1007.3,310,4.1
06-Mar-16,20,5.4,,0.4,,,1006.8,300,4.6
06-Mar-16,21.5,5.5,,0.9,,-1,1006.4,300,5.1
06-Mar-16,20.5,6.2,,1.1,,,1005.8,320,3.1
06-Mar-16,21,6.2,,-0.1,,,1005,300,2.6
06-Mar-16,21,5.7,,-0.3,,,1004.8,280,3.6
06-Mar-16,22,5.7,,0,,,1004.3,290,3.1
06-Mar-16,21,5.6,,-1.2,,,1004.1,300,2.6
06-Mar-16,20.5,5.3,,-1.6,,,1004.1,290,3.1
06-Mar-16,20.5,4.7,,-1.2,,,1004.4,310,1.5
06-Mar-16,20,4.2,,-0.7,,,1004.5,320,1.5
06-Mar-16,20,3.9,,-1.1,,,1004.8,330,1.5
06-Mar-16,20.5,3.8,,-0.8,,,1004.9,330,1.5
06-Mar-16,21.5,3.6,,-0.7,,,1005,320,2.1
06-Mar-16,22,3.6,,-0.8,,0,1005,340,2.6
06-Mar-16,21.5,3.2,,-0.9,,,1005.5,320,2.6
06-Mar-16,21,3,,-0.9,,,1005.8,330,3.1
06-Mar-16,21,1.7,,-1.3,,,1006,340,2.1
06-Mar-16,21,0.9,,-1.5,,,1006.4,320,2.1
06-Mar-16,20,0.5,,-1.4,,,1007,310,2.1
06-Mar-16,22,0.7,,-1.4,,,1007.4,310,2.1
06-Mar-16,22,0.3,,-1.9,,,1008.1,300,3.6
06-Mar-16,22,0.8,0,-2.4,,,1008.7,290,3.1
06-Mar-16,21,2.8,0,-2.1,,,1009.1,340,3.6
06-Mar-16,20,4,,-2.2,,,1009.4,340,4.6
07-Mar-16,26.5,5.6,,-2,,,1009.7,350,4.6
07-Mar-16,20,6.5,,-2,,-1,1009.7,330,5.7
07-Mar-16,20.5,6.3,,-3.7,,,1009.8,360,6.2
07-Mar-16,21.5,6.8,,-3.1,,,1009.9,330,4.1
07-Mar-16,20.5,7.7,,-2.2,,,1010.1,300,5.1
07-Mar-16,20.5,7,,-2.6,,,1010.8,320,4.6
07-Mar-16,23,6.8,,-3.5,,,1011.4,330,4.1
07-Mar-16,29.5,6.5,,-3.3,,,1012.3,330,3.6
07-Mar-16,31,5.9,,-2.3,,,1013,330,2.1
07-Mar-16,35.5,5.3,,-2,,,1013.6,320,1.5
07-Mar-16,39,4.8,,-2,,,1014,310,2.1
07-Mar-16,42,3.5,,-2.3,,,1014.4,310,1.5
07-Mar-16,46.5,2.9,0,-2.6,,,1014.8,290,2.1
07-Mar-16,47.5,1,0,-3.1,,0,1015.1,290,1.5
07-Mar-16,47.5,0.2,0,-3.2,,,1015.2,290,1.5
07-Mar-16,49,-0.2,0,-3.5,,,1015.4,290,2.1
07-Mar-16,47,-1.1,0,-4.2,,,1015.4,270,1
07-Mar-16,46.5,-0.8,0,-3.5,,,1015.3,270,1.5
07-Mar-16,45,-1.3,,-3.8,,,1015.6,260,1
07-Mar-16,41.5,-1.3,,-3.4,,,1016,240,1
